document,label
지상렬 조음 ㅋㅋㅋㅋㅋ,1
강준이애들한테잘하구ㅎㅎ아이들좋아하는거같아ㅜㅜ잘생겼어♡,1
포터수동으로 08년도에 만점맞고땃음,1
나pd까지 yg에서 데려갈 기셐ㅋㅋㅋㅋ,1
연기로 봤을때 따라올자가 없었다 ... 수상축하해요 ~,1
한효주 넘 예쁘고 연기도 짱 대박!!!,1
꼬부기랑 용찬이 하루뛰고 우승 ㅋㅋㅋ,1
국민들 승리^^,1
이건 정말 대단하네요. 깜짝 놀랐습니다.^^,1
질투의 화신이 너무 개꿀이다 ㅠㅠ,1
이준기ㅠㅜㅠ진짜기대합니다♡,1
은지원 이재진 조합 완전 기대되네요ㅠㅠ,1
귀엽고 잘생김 매력있음,1
돈 오지게벌었겠네ㅋㅋ,1
막판 5분이 존나 재밌다ㅋㅋ,1
오늘 빈지노보러갔다가 갓영미에게 걸크러쉬당하고 옴,1
꼴 좋다 ㅋㅋㅋㅋ 언론 선동 ㅋㅋㅋㅋㅋ,1
이동욱 너무 섹시함 진짜♡,1
잘되도 웃기고 잘 안되도 웃기겠다 ㅋㅋ,1
안투라지 조진웅 귀여움 ㅋㅋ,1
축하드립니다~ 인정할건 합시다,1
연기도 잘하고 늘 발전하려는 모습이 보여서 참 좋은 배우인 것 같음,1
기사 제목만 보고 터졌다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
대전은 날씨엄청좋음.,1
올겨울은 춥지 않겠구만~,1
닥터 한석규 멋쪄부러~~~,1
아는행님 보고말꼬양~,1
이제 올스타출신들이 오네 대단하다 진짜ㅎ,1
자전거 존나잼써ㅋㅋ,1
잘됐다! 양세형 짱재밌다ㅋㅋㅋ,1
거지들은 놀러가도 날씨가 않도와주는구나 ㅋㅋ,1
꾸준히준비했다니 메이져가서 이악물고 열심히해서 좋은활약 하길 바란다 . 화이팅 !,1
올해는 우리 병헌리 영화보면서 마무리해야겠군,1
키스장인ㅋㅋ 인정이요,1
연예인 탑 쓰리안에든다 진심이쁘네,1
소세지 샌드위치 진짜 간단하고 맛있어요,1
강성노조보면 딱히 우리나라랑은 다른 이야기같은데,1
ㅋㅋㅋ 전세계 웃음거리 한국 대통령,1
또오해영 보고싶다ㅋㅋ,1
그냥 연기를 잘하는거지 그 조인성이랑 했던 드라마에서 연기 좋던데,1
사랑스런 아가의순산축하드리고 아가와함께행복하세요~~,1
개귀욤 ㅎㅎㅎ,1
백다방 커피 제일맛있습니다,1
윤시윤 보면 볼수록 좋다.,1
저가요금 사용자로셔 반가운소식이네요,1
횃불 만들어준 김진탴ㅋㅋㅋㅋ,1
고래 다이아몬드 수저 전용 ㅊㅊㅊ,1
ㄱㄱㅑ~~~~ 오늘 도깨비 100분 인가봐요!!!,1
우버땜에 첨으로 벤츠타봄 ㅋㅋㅋ,1
해체 나이스,1
고충의 수였지만 서로 윈윈이네. ..!,1
예쁘고 연기도 잘하고 자기 생각이 뚜렷해서 너무 좋아하는 배우ㅠㅠㅠ 작품 많이 해주세요!!,1
점점 사건이 풀려나가서 쫄깃쫄깃 재미있네요너무 멋지고 이쁜 준청커플,1
박정희대통령 만세,1
축하드립니다.^^^^^^,1
욱하는 성격인가보네 ㅎㅎㅎ저질러놓고 후회하는,1
야 기분조타~~~~,1
월화수목공유일,1
아 웃겨ㅋㅋㅋ 또 바꼈어,1
선생님들 귀여워 ㅋㅋㅋㅋㅋ,1
집단우울증에 빠져있던 대한민국을 살리는뉴스,1
아 내가 평균 이상이다!!!!,1
오랜만이네ㅋㅋㅋㅋㅋ,1
월화는 구르미 수목은 루이~~♥,1
눈온다~~~~~~~,1
첨단 기술은 언제나 환영이야!,1
격하게 환영합니다!!!!!,1
버는거만큼 쓰는거두 중요한데돈을 갚어치 있게 잘쓰내흥하길~~~,1
고양이 너무 귀여워요~??,1
반갑습니다sk감독님,1
삼시세끼 짱!!!!,1
블랙홀은 내 월급통장만으로도 충분하다,1
기자 내스타일 ㅋㅋㅋㅋ,1
예능프로에서 잴 잼나다갱규 호동 너무웃겨드라마보다 낫더라,1
"박해진 화이팅!!! 사랑합니다..,!!",1
祝 結婚....幸福하시길...,1
유해진씨 짱!입니다,1
축하드려요 ㅎㅎ,1
야 보검아 벌써재밌다 ㅋㅋㅋㅋㅋㅋ,1
당근 김유정.진영이 딱~~!,1
음주운전이랑 정씨면 다 나왔지 ㅋㅋㅋ,1
아예아예 달려달려 아예,1
펜싱 박상영선수 화이팅!!,1
미국이 경제보복해버리면 ㅋㅋ 안그래도 못사는 나라 죽는당 ㅎㅎ,1
우리형 환한 미소봐라 세상을 다가진 기분이다 지금 형이 기분이 매우좋다 클럽아메리카 조심해라,1
요번 기아 스팅어에도 특별히 호갱님들을 위해 말많은 세타2 엔진도 넣었습니다 많이 사랑해주세요!,1
한 팀은 깔고 시작하네,1
아 레알로 샤이니 키인줄알고 애들이랑 울뻔했네 ㅋㅋㅋㅋㅋㅋ,1
라스 간만에 레전드각 나옴 ㅋㅋㅋㅋㅋ,1
맥주 대기중 ㅋㅋㅋㅋㅋ,1
축하드립니다~~!!!,1
남녀평등이 여기서 나오는구나~~~~,1
권혁 술한잔하것네 ㅋ,1
붕딱들 문재인이 무섭긴 한가보네,1
에어컨 너무 시원해요! 겨울.,1
이번경기는 손흥민때문에 이겻다,1
이아바 할 때 보니 코믹연기 엄청 잘하던데~ 완전 웃겼음ㅎㅎ,1
정준하 응원합니다 !,1
오!...간만에 훈훈한 기사네요..,1
크으 지렸다리 지렸다,1
이동국 상위호환이지ㅋㅋㅋ,1
"포켓몬, 디지몬... 어릴적 최고의 만화",1
줄 사람도 없어 따지 않아 까치밥 감들이 힘겨워 보일 때 곡식 좀 꺼내 눈 위에 뿌려둔다,1
닭대갈 정부.. ㅋㅋㅋ 그렇게 국민들이 경고 했건만 안듣더라니..,1
노인네들이나 시청앞 광장에서 해라...볼만하겠다..ㅋㅋ,1
그래도소비자를배신하지않아감사합니다,1
부천에펠탑 ㅋㅋㅋㅋ네이버 메인 능욕 ㅋㅋㅋ,1
아니 한국 기레기들에 의하면 수렁에 빠졌다던 애플이 ㅋㅋㅋㅋ,1
이것도 은근 재미있겠다 ㅎㅎ,1
오늘 너무재밌었다 ㅠㅜㅜㅜㅜ!♡♡!!,1
이글스보다는 났네...,1
부인의 센스가 보이네요^^,1
ㅋㅋ 난 회사돈으로ㅋㅋ,1
 이렇게 입법해서 법을 고쳐놓으면 간단하다!,1
뭐야 믈브에서 흔하게 보던 선수가 한화를 가네;;,1
돈 리치면 부자겠네 ㅋㅋㅋ,1
 평생 살면서 저런 호화로운 생활 언제 해보나...,1
넥센이 드디어 2위 탈환에 시동을 거는구나!!!,1
 저도 방금 서명했어요,1
삼성 용병 관리팀의 승리네요 굿!,1
이런게 국위선양이지 멋지다,1
 물건 잘 만들었으면 광고를 통해 제대로 알리고 소비자 반응 기다리면 될 것.,1
애가 없어서 다행이다,1
막영애 시즌1부터 애청자입니다.,1
남녀주인공 일단 비쥬얼은 최고.,1
 해견구조자 45명.,1
만찢남 눈빛을 연기하려면 이준기오빠가 딱인듯.,1
15승 가자!,1
노래해줘서 고마워♡,1
여행경비보태주고 휴일만들어라.,1
오예 우승이다..........,1
캐리녀 재밌어용!!,1
 그냥 여러종이있다고 생각하는것이 답이다,1
그러나 앞을 잘 보는게 무엇보다 중요함,1
아이구 착해라~~~,1
 그것이 촛불의 힘이다.,1
아직 살아계셨구나,1
아스날 존!나!웃기네 ㅋㅋㅋㅋㅋㅋ,1
살쪄보이는 분장을 해도 정말 이쁘기만 하네요,1
사스가 아이폰이지^^,1
빨리 내일되서 본방보고싶다ㅋㅋㅋㅋㄱ,1
우리 밴느 최고시다,1
추신수 그렇게 안쓰더니만 꼴좋네ㅋㅋㅋㅋ,1
작년에 제주도갔다 ㅋㅋㅋ,1
집에서 보내는게 최고.,1
매점아저씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
"공유가 너무 멋있게 나와!!!!""ㅋㅋㅋㅋ",1
아는형님보고 그알이나 마리텔 보면 되겠네 ㅋㅋㅋㅋ,1
"증강,가상현실세계의 대한 관심이 커져가는 가운데 국가에서도 추자를 해준다는 것은 좋은 생각같다.",1
응팔나온 배우들 다무명에서 순식간에 스타덤에 오른거 사실인데 라미란은 최고.,1
 밝고 명랑한 소녀던데,1
 그래도 대한민국 살만하다.,1
역시 대인배 우리형 더제너럴킹갓날두,1
남지현은 얼굴부터 몸매 전체가 다 이쁨.,1
까서 미안하다 태균아 타격만큼은 니가 최고구나 인정하마!!,1
어마어마한 필살기 획득 특검이 해냈다,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 삼성 진짜 이번에 똥 밟았네 ㅋㅋㅋ,1
청와대 관계자는 이렇게 생각할줄 아는 사람을 특채해서 쓰면 좋을텐데,1
 영화관에서 자주볼수있게되어서 기쁘네요.,1
얘가이러면 아이유 솔빈이런애들은 진짜 강철멘탈이네 ㅋㅋㅋㅋㅋㅋ,1
특검팀..힘내세요.,1
얼굴도 예쁘고 마음도 예쁘고..,1
힘내세요..서로 모르고 오행산 쌓이느니 이런 속시원한 해명글 좋네요,1
아이유 드라마서 정말 귀엽고 연기도 제법 잘 하던데요.,1
완전 축하요,1
내년이 더 기대되는 오승환이다.,1
안녕하세용~~~~,1
6.25때 안살아봐서 모르겠지만 전쟁때 폐허가 된 우리나라를 도와줬다는데에 대해서 깊게 감사드립니다!,1
택배직원들은 파업해도 지지합니다...,1
 하워드가 부활하면 클블도 우승에 긴장해야 할 듯 하다. ㅋㅋ,1
삼시세끼 고창편 한가족 좋아해요,1
 우리이쁘니 항상 응원합니다,1
 개인적으로 노력하는게 눈에 보여서 응원하는 입장이었는데 발전하는거 보니까 괜히 내가 다 기분 좋다 ㅋㅋㅋ,1
캐릭터랑 잘맞는듯ㅋㅋㅋㅋ,1
 오늘밤은 잠 잘올꺼 같아요♡♡♡,1
형님 축하드립니다!!,1
갤럭시노트7 폭발로 3만원 씩 지원나오는거 생명수당이라면서요? ㅋㅋㅋㅋㅋ,1
조윤희 머리스타일 바꾸니까 넘 예뻐,1
 최희준앵커 초고입니다,1
경찰분도 많이 안다치셔서 다행이시고...,1
 인경호가 그렇게 예쁜곳인지^^,1
쉭? ㅋㅋㅋㅋ 먼소린데 터지진 않네ㅋㅋ,1
난 친중파라 환영 ㅎㅎ,1
 대한민국의 희망을 보았습니다~~,1
예전에는 놀릴때 그래도 창조경젴ㅋㅋㅋ,1
축하드려요~,1
기성용 손흥민 지동원 세계3대리그 클라스 ㄷㄷ,1
은지원이 말하는 좀비게임 대체 뭐길래 ㅋㅋㅋㅋㅋ핵궁금,1
특검 국민이 응원합니다 힘내세요!,1
연기대상노려보자구그달~~♡,1
그런데 인기가 많어 ㅋㅋ,1
 우리나라처럼 소매치기 없는 나라도 드물다.,1
황교안 대행님 ㅋㅋ,1
와 듣던중반가순 소식이네~~,1
대본과 연출 좀 허접하지만 그래도 7프로대 드라마는 절대 아니다.,1
괜히 믿듣탱 하는게 아니죠ㅋㅋㅋㅋ,1
 역쉬 돈쓰는데는 아낌없는 한화~ㅋㅋㅋㅋ,1
 한국남자들이 가슴큰 여자 좋아해서 이 사단 난거래ㅋㅋㅋㅋㅋ,1
보부님 환영합니다,1
 삼시세끼 파이팅!! ^*^,1
아..정말 축하해요.,1
기자들이 이제 제목소리를내는군?,1
롯데한테 6번 더 졌다고해도 2등이네ㅋㅋㅋ,1
예은씨랑 정진운씨는 완전 잘어울림!!!ㅎ 부럽습니다!!,1
기존 멤버들이 워낙 합이 좋고 예능 베테랑들이라.,1
드디어 영화 제5원소같은 교통시대가 열리겠구만 ㅋㅋ,1
 이기야 >_< 공중제비 돌으노 이기 !!! ㅎ,1
 내년에도 응원하겠습니다,1
 옳은 것을 용기 있게 선택 할 수 있는 사람이 사랑과 존경을 받는 것이다~,1
저도 일찍자는타입이라 밤11시에 보기가 어려웠는데 잘됐네요 ㅎㅎ,1
클로이 귀여웠는디,1
 개꿀잼이었음 담주 기대됨,1
야호!!!,1
저번에 가보고 괜찮아서 또 하게되면 가야지 목빠지게기다렸는데 드디어 시작하네요 ^^,1
컴키고는뭐 와따가따 뉴스어쩌고하고 밖에나가서 쨴줄알고잡으러갔다가 또아니고 ㅋㅋ,1
난군인이 좋음,1
 친구가..ㅋㅋㅋㅋㅋ,1
그래서인지 친구가 계산하면서 허둥대고 뭔가 떨려보여서ㅋㅋ,1
"잘생긴게 아니라 느끼는데,인기많고 잘생겼다는 말 많이 들은 남자인데요.",1
웹디자인알바 일거리 구하기 어려우신 분들은재능마켓 활용해보세여 ^^,1
손님이 담배 하나사가시고 마넌짜리 내시길래 7500언드리면 되는데갑자기 만언이 바닥에 있길래 아 안넣었나하고 다시 넣엇고7500언드리고 가셧는데 시제점검할때 2만언 넣은사실을 알게되어서만언 꿀꺽햇음,1
앤써에서 추천받았는데목소리 진짜좋다,1
판 분들께 좋은 정보라고 생각해서 데꾸와바염.,1
센스 있는 과장님 덕분에 즐겁게 퇴근 준비합니다ㅋㅋㅋㅋㅋ,1
강아지들이 젤웃기고귀엽 막헥헥거리면서 허리 겁나흔듬ㅋㅋㅋㅋㅋㅋㅋㅋㄱ,1
근데 그거 아니면 너무 좋아요,1
다이어트를하기위해서매일운동을하자나요,1
태동느낄때말고두 가만히있을때도그런특이?,1
  저렇게 드시면 면전에서 욕해드려요~,1
널 많이 좋아해그래서 너랑 만났구너도 알고있겠지?,1
훈남군인들 ㄷㄷㄷㄷ,1
나의 볼에 찐~하게 ㅎㅎ,1
특히 다음주 토요일에 면회오면 준다구?3단도시락 싸들고 온대여!!,1
연한파랑 하늘색이아니라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ슈밤 ㅋㅋㅋ,1
흥분되고~꼴리고!?? 이사람껀~~,1
 저는 메이플을제일재밌게했는데 이런 풀3d 류 게임은 처음이거든요,1
헤어지고나서 제가 먼저연락하고 만나자고하고그렇게 지낸지 이제 딱 사개월채웠어요ㅋㅋ,1
인성이 최고시네요,1
하필 저 11*가 창 위에 움직이는 영상 있어서 눈이 절로 가더라구요 ㅋㅋㅋㅋㅋ,1
진짜 재택알바만큼 좋은것이 없는거같음..!,1
운동일마치구 짬내서 일주일에 다섯번 한시간정도만 해줬는데이렇게 좋게결과가 나오니까 너무 뿌듯하네용 !,1
다들 공감하져?ㅋㄷㅋㄷ,1
 모든 빵을 다 좋아해요.,1
스트레스 받는것도 덜할거고.,1
헤헤헤.........이번에 꿀연휴 잖아요 ㅋㅋ,1
왜 날 좋아하게 되는거징..?,1
8. 꽃들고 사랑한다고 말해주기9.,1
제가 8월초부터 지금 현재까지 5키로를 뺐어요!!!!,1
내 사랑 슬기야^^♥나 이제?얼마 안남았어!,1
 힘내요 직장분들,1
아니면 난 은팔찌를 득템하게 되는 걸까?0,1
여보여보 입에 달고살다가 헤어지고 만나서 얘기하는데이름부르기도 이상하고 야 니 거림ㅋㅋㅋㅋㅋ나만이런가,1
 시중에 염색약은 안될거 같고 천연염색이면 머리염색을 해도될까요?,1
다시 예뻐져서 더 좋은 남자 만날꺼에요 ㅎㅎ,1
대한항공 서류합격했어요!,1
어쨌든 오랜만에 보니깐 반갑^^,1
겨울방학이라고 극장에서 파워레인저가 개봉하네요~,1
영화로 잼있게 봤던 마다가스카뮤지컬로 다시 태어났어요!,1
한겨레특공무술 고양시대회개최!!,1
부탁 드리겠습니다ㅎㅎ,1
단 한번의 실수 없이 완벽하게 해냈습니다..,1
요즘 완전 쿨해진 모태솔로 모태 순정파 들래 ㅋㅋ,1
 넘 좋네요 ^^만족스러워요 !,1
전 지금 새내기 커플이 됐는데ㅎㅎㅎ,1
 위치도 알려주시면 감사합니다.!!,1
 완벽해 돈만세면되는구나.,1
얼굴형도 광대도 없고 사각턱은 아님딱 브이라인은 아니지만 자연스러운 계란형,1
  저 잘하고 있는거 맞나요?? ㅎ ㅎ,1
아 재밌어 보인다 ㅠㅠ0,1
저.... 임신이래용... ^^,1
 즐거운하루되세요!!,1
어떤가요 이쁜가요♡,1
인터넷 편지 보내면 훈련병한테 전달 해주잖아요!,1
지금도 부엌에선 갈비냄새가 풍겨오고 있습니다.,1
하루 뻐기면 곧 나간다 ~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
패션유통에 관심이있어서 이번에 AK몰 서포터즈모집한다길래 지원해볼까하는데대학생이 뽑은 대외활동 1위라그래서업계에서도 조금 인정이된다고하더라구요,1
 무척 이쁘네요~,1
"방학내내 알바 구하다가 방학 끝나갈 무렵 겨우 구한 알바,우리집에서 3분거리 편의점임 ㅋㅋㅋㅋㅋㅋㅋ",1
기숙사에서 유게자료를 보며 낄길 거리고있는 나를 반성해본다0,1
업소에서 만나면 사랑이 안되 ㅋㅋㅋㅋㅋㅋㅋ,1
파고다스타 벼락치기 신청해서 받았네요,1
절친이랑 일본으로 놀러가기로햇어 ㅋㅋ,1
와 이거 렙올리는거 너무 중독성 ㅠㅠ,1
